Bank Name,Holding Company,Rank,Bank ID,Location,Charter,Consol Assets ($M),Domestic Assets ($M),Domestic %,Cuml %,Branches Domestic,Branches Foreign,Foreign Exposure (Y/N)
FORTIS BK,FORTIS BC,711,2515320,"DENVER, CO",SNM,1244,1244,100,96,3,0,N
CENTRAL NB,CENTRAL OF KS,712,234355,"JUNCTION CITY, KS",NAT,1244,1244,100,96,31,0,N
COUNTY NB,CNB CMNTY BC,713,682143,"HILLSDALE, MI",NAT,1243,1243,100,96,13,0,N
PACIFIC COAST BKR BK,PACIFIC COAST BKR BSHRS,714,2451240,"WALNUT CREEK, CA",SMB,1243,1243,100,96,0,0,N
BTC BK,BETHANY BSHRS,715,1009242,"BETHANY, MO",SNM,1243,1243,100,96,22,0,N
COREFIRST B&TC,COMMERCE B&T HC ESOP,716,361055,"TOPEKA, KS",SNM,1238,1238,100,96,11,0,N
MEADOWS BK,,717,3719648,"LAS VEGAS, NV",SNM,1237,1237,100,96,5,0,N
DAKOTA CMNTY B&TC NA,DAKOTA CMNTY BSHRS,718,815156,"HEBRON, ND",NAT,1233,1233,100,96,12,0,N
SOLERA NB,SOLERA NAT BC,719,3397233,"LAKEWOOD, CO",NAT,1231,1231,100,96,0,0,N
CITIZENS BK,CITCO CMNTY BSHRS,720,778738,"ELIZABETHTON, TN",SNM,1228,1228,100,96,13,0,N
FIRST ST BK,FIRST ST FC,721,113740,"EASTPOINTE, MI",SMB,1225,1225,100,96,10,0,N
INDEPENDENCE BK,MONTANA SECURITY,722,606653,"HAVRE, MT",SNM,1221,1221,100,96,9,0,N
UNITED SCTY BK,UNITED SCTY BSHRS,723,1162017,"FRESNO, CA",SMB,1220,1220,100,96,13,0,N
BAYFIRST NB,BAYFIRST FNCL CORP,724,2771694,"SAINT PETERSBURG, FL",NAT,1218,1218,100,96,11,0,N
SECURITY B&TC,SECURITY BSHRS,725,118156,"PARIS, TN",SNM,1218,1218,100,96,10,0,N
FIRST ST BK OF THE FL,FIRST ST BK OF THE FL KEYS HC,726,191935,"KEY WEST, FL",SNM,1216,1216,100,96,9,0,N
FIRST SOUTHERN NB,FIRST SOUTHERN BC,727,702612,"LANCASTER, KY",NAT,1215,1215,100,96,13,0,N
SIGNATURE BK,WHITE RIVER BSHRS CO,728,3350724,"FAYETTEVILLE, AR",SMB,1211,1211,100,96,9,0,N
GROVE B&TC,COCONUT GROVE BSHRS,729,648130,"MIAMI, FL",SMB,1210,1210,100,96,4,0,N
FARMERS ST BK,FS BC,730,113441,"LAGRANGE, IN",SNM,1207,1207,100,96,11,0,N
SOUTHWESTERN NB,SWNB BC,731,2625724,"HOUSTON, TX",NAT,1205,1205,100,96,8,0,N
BENCHMARK CMNTY BK,BENCHMARK BSHRS,732,94522,"KENBRIDGE, VA",SMB,1203,1203,100,96,15,0,N
AMALGAMATED BK CHICAGO,AMALGAMATED INV CO,733,397531,"CHICAGO, IL",SNM,1202,1202,100,96,1,0,N
SIGNATURE BK NA,SIGNATURE BC,734,3076604,"TOLEDO, OH",NAT,1199,1199,100,96,1,0,N
CENTRAL NB,CENTRABANC CORP,735,428060,"WACO, TX",NAT,1196,1196,100,96,3,0,N
IOWA ST BK,VOGEL BSHRS,736,982348,"HULL, IA",SMB,1186,1186,100,96,13,0,N
SYNERGY BK,SYNERGY BSHRS,737,2748502,"HOUMA, LA",SNM,1186,1186,100,96,9,0,N
RICHWOOD BKG CO,RICHWOOD BSHRS,738,150727,"RICHWOOD, OH",SMB,1186,1186,100,96,8,0,N
PEOPLES B&TC,PBT BSHRS,739,153353,"MCPHERSON, KS",SNM,1185,1185,100,96,16,0,N
UNITED BK,UNITED BC OF AL,740,994435,"ATMORE, AL",SNM,1185,1185,100,96,20,0,N
MONTICELLO BKG CO,MONTICELLO BSHRS,741,266945,"MONTICELLO, KY",SMB,1183,1183,100,96,20,0,N
SOLVAY BK,SOLVAY BC,742,722816,"SOLVAY, NY",SMB,1180,1180,100,96,8,0,N
GENESEE REGIONAL BK,GREATER ROCHESTER BC,743,852704,"ROCHESTER, NY",SNM,1180,1180,100,96,2,0,N
TEXAS SCTY BK,TEXAS SCTY BSHRS,744,3619216,"DALLAS, TX",SNM,1178,1178,100,96,4,0,N
JEFF DAVIS B&TC,JD BSHRS,745,980531,"JENNINGS, LA",SNM,1175,1175,100,96,23,0,N
MONTGOMERY BK,MONTGOMERY BC,746,613558,"SIKESTON, MO",SMB,1167,1167,100,96,11,0,N
COMMERCIAL & SVG BK,CSB BC,747,189129,"MILLERSBURG, OH",SMB,1167,1167,100,96,15,0,N
TWO RIVERS B&TC,TWO RIVERS FNCL GRP,748,3320781,"BURLINGTON, IA",SNM,1167,1167,100,96,13,0,N
FIRSTAR BK,FIRSTAR FNCL CORP,749,427353,"SALLISAW, OK",SNM,1167,1167,100,96,12,0,N
STATE BK OF INDIA CA,,750,779968,"LOS ANGELES, CA",SNM,1164,1164,100,96,7,0,N
FIRST HARRISON BK,FIRST CAPITAL INC,751,716374,"CORYDON, IN",SNM,1161,1161,100,96,17,0,N
WOOD & HUSTON BK,WOOD & HUSTON BC,752,671558,"MARSHALL, MO",SNM,1161,1161,100,96,11,0,N
DALLAS CAP BK NA,PARK CITIES FNCL GRP,753,384652,"DALLAS, TX",NAT,1160,1160,100,96,0,0,N
BLUE SKY BK,NBC BSHRS,754,517357,"PAWHUSKA, OK",SMB,1156,1156,100,96,15,0,N
M1 BK,M1 BSHRS,755,666059,"CLAYTON, MO",SNM,1154,1154,100,96,1,0,N
SUMMIT BK,SUMMIT BK GRP,756,3243282,"EUGENE, OR",SNM,1149,1149,100,96,3,0,N
FIRST IC BK,FIRST IC CORP,757,2877840,"DORAVILLE, GA",SNM,1143,1143,100,96,9,0,N
UNION BK CO,UNITED BSHRS,758,780218,"COLUMBUS GROVE, OH",SNM,1142,1142,100,96,18,0,N
GREENE CTY CMRL BK,,759,3268249,"CATSKILL, NY",SNM,1141,1141,100,96,0,0,N
SECURITY B&TC,FLAGSHIP FNCL GROUP,760,1001059,"GLENCOE, MN",SNM,1141,1141,100,96,22,0,N
FIRST ARKANSAS B&T,FIRST ARKANSAS BSHRS,761,466240,"JACKSONVILLE, AR",SNM,1140,1140,100,96,20,0,N
PRIORITYONE BK,PRIORITYONE CAP CORP,762,956938,"MAGEE, MS",SMB,1137,1137,100,96,16,0,N
SULLIVAN BK,MID-MISSOURI HC,763,436953,"SULLIVAN, MO",SNM,1131,1131,100,96,9,0,N
COMMERCEWEST BK,CW BC,764,3052813,"IRVINE, CA",SMB,1129,1129,100,96,0,0,N
FIRST BKR TC NA,FIRST BKR TRUSTSHARES,765,344647,"QUINCY, IL",NAT,1129,1129,100,96,8,0,N
FIRST NB OF HUTCHINSON,FIRST KS BSHRS,766,754853,"HUTCHINSON, KS",NAT,1128,1128,100,96,7,0,N
FIRST NB&TC OF NEWTOWN,FNB BC,767,1007417,"NEWTOWN, PA",NAT,1125,1125,100,96,15,0,N
BANK OF THE PACIFIC,PACIFIC FC,768,307679,"ABERDEEN, WA",SNM,1123,1123,100,96,16,0,N
CROGHAN COLONIAL BK,CROGHAN BSHRS,769,362717,"FREMONT, OH",SMB,1123,1123,100,96,18,0,N
PLATTE VALLEY BK,PLATTE VALLEY FS CO,770,2465881,"SCOTTSBLUFF, NE",SMB,1122,1122,100,96,9,0,N
FIRST GEN BK,,771,3386264,"ROWLAND HEIGHTS, CA",SNM,1122,1122,100,96,4,0,N
UWHARRIE BK,UWHARRIE CAP CORP,772,590220,"ALBEMARLE, NC",SMB,1121,1121,100,96,9,0,N
PEOPLESSOUTH BK,PEOPLESSOUTH BSHRS,773,518037,"COLQUITT, GA",SNM,1118,1118,100,96,32,0,N
SOUTHWEST MO BK,SOUTHWEST MO BC,774,760854,"CARTHAGE, MO",SNM,1117,1117,100,96,10,0,N
NBKC BK,AMERI-NATIONAL CORP,775,2747587,"LEAWOOD, KS",SNM,1117,1117,100,96,3,0,N
CORE BK,DS HC,776,976552,"OMAHA, NE",SNM,1116,1116,100,96,6,0,N
BENCHMARK BK,QUINLAN BSHRS,777,980960,"PLANO, TX",SNM,1116,1116,100,96,6,0,N
UNITED BKR BK,UNITED BKR BC,778,930358,"BLOOMINGTON, MN",SMB,1114,1114,100,96,0,0,N
MAPLEMARK BK,MAPLE FNCL HOLDS,779,594451,"DALLAS, TX",SNM,1113,1113,100,96,1,0,N
INTERNATIONAL FNC BK,IFB BC,780,867632,"MIAMI, FL",SNM,1112,1112,100,96,1,0,Y
SARATOGA NB&TC,ARROW FC,781,1211371,"SARATOGA SPRINGS, NY",NAT,1110,1110,100,96,10,0,N
FIRST NB AMES IA,AMES NAT CORP,782,820048,"AMES, IA",NAT,1106,1106,100,96,11,0,N
BANKFIRST,NORTH CENTRAL BC,783,117458,"NORFOLK, NE",SNM,1105,1105,100,96,13,0,N
COMMUNITY NB,COMMUNITY BC,784,270504,"DERBY, VT",NAT,1100,1100,100,96,11,0,N
FIRST OKLAHOMA BK,FIRST OK HOLD,785,75259,"JENKS, OK",SNM,1099,1099,100,96,2,0,N
SOVEREIGN BK,SOVEREIGN BC,786,396253,"SHAWNEE, OK",SMB,1099,1099,100,97,8,0,N
FIRST BK OF BERNE,FIRST BERNE FC,787,312244,"BERNE, IN",SMB,1096,1096,100,97,6,0,N
CONSUMERS NB,CONSUMERS BC,788,477321,"MINERVA, OH",NAT,1096,1096,100,97,20,0,N
LEGEND BK NA,LEGEND BC,789,100357,"BOWIE, TX",NAT,1095,1095,100,97,13,0,N
FREEDOM BK OF VIRGINIA,FREEDOM FNCL HOLDS,790,3019982,"FAIRFAX, VA",SMB,1095,1095,100,97,4,0,N
BOM BK,GRANT BSHRS,791,684455,"NATCHITOCHES, LA",SNM,1095,1095,100,97,19,0,N
MIDDLETOWN VALLEY BK,COMMUNITY HERITAGE FNCL,792,41825,"MIDDLETOWN, MD",SNM,1091,1091,100,97,7,0,N
DAYSPRING BK,NEBRASKA BSHRS,793,151957,"GOTHENBURG, NE",SNM,1090,1090,100,97,7,0,N
BANK OF WA,DIAMOND BANCORP,794,565750,"WASHINGTON, MO",SNM,1088,1088,100,97,5,0,N
BANK OF CENT FL,BANK OF CENT FL HC,795,3588312,"LAKELAND, FL",SNM,1087,1087,100,97,4,0,N
CENTRAL BK,CENTRAL BSHRS,796,31255,"HOUSTON, TX",SMB,1083,1083,100,97,3,0,N
FIRST US BK,FIRST US BSHRS,797,259330,"BIRMINGHAM, AL",SNM,1083,1083,100,97,14,0,N
SUMMIT ST BK,,798,561574,"SANTA ROSA, CA",SNM,1082,1082,100,97,4,0,N
BANK OF PONTIAC,PONTIAC BC,799,930442,"PONTIAC, IL",SMB,1081,1081,100,97,13,0,N
PREMIER BK,PB BSHRS,800,33259,"MAPLEWOOD, MN",SNM,1081,1081,100,97,7,0,N
MIDWEST BK,MIDWEST BANC HC,801,669555,"PIERCE, NE",SMB,1079,1079,100,97,10,0,N
LEGACY NB,LEGACY BSHRS,802,3306280,"SPRINGDALE, AR",NAT,1078,1078,100,97,9,0,N
CITIZENS ST BK,CSB BSHRS,803,261360,"SOMERVILLE, TX",SNM,1075,1075,100,97,6,0,N
SOUND CMNTY BK,SOUND FNCL BC,804,429487,"SEATTLE, WA",SNM,1075,1075,100,97,8,0,N
MIDWEST RGNL BK,MIDWEST RGNL BC,805,691958,"CLAYTON, MO",SNM,1075,1075,100,97,6,0,N
PEOPLES BK,PEOPLES BC,806,819855,"LUBBOCK, TX",SMB,1074,1074,100,97,11,0,N
METRO BK,,807,1394621,"PELL CITY, AL",SNM,1074,1074,100,97,8,0,N
VOLUNTEER ST BK,VOLUNTEER ST BSHRS,808,774132,"PORTLAND, TN",SNM,1069,1069,100,97,13,0,N
FIRST ST BK,FIRST ST BC,809,294023,"WINCHESTER, OH",SNM,1068,1068,100,97,15,0,N
COASTAL CAROLINA NB,COASTAL CAROLINA BSHRS,810,3821822,"MYRTLE BEACH, SC",NAT,1067,1067,100,97,7,0,N
FARMERS ST BK,NEIGHBOR INS AGY,811,1006148,"MARION, IA",SNM,1066,1066,100,97,7,0,N
SKYLINE NB,SKYLINE BSHRS,812,90328,"INDEPENDENCE, VA",NAT,1064,1064,100,97,26,0,N
LIBERTY B&TC,LIBERTY FNCL SVC,813,283438,"NEW ORLEANS, LA",SNM,1064,1064,100,97,15,0,N
FARMERS B&TC,FARMERS ENT,814,482156,"GREAT BEND, KS",SNM,1061,1061,100,97,8,0,N
FIRST BK OF AL,FIRSTBANC OF AL,815,257233,"TALLADEGA, AL",SNM,1061,1061,100,97,12,0,N
FIRST RELIANCE BK,FIRST RELIANCE BSHRS,816,2839790,"FLORENCE, SC",SNM,1056,1056,100,97,10,0,N
AMERICAN CMNTY B&T,AMERICAN CMNTY FNCL,817,2869162,"WOODSTOCK, IL",SNM,1055,1055,100,97,3,0,N
CITIZENS BK,CITIZENS BK HOLD,818,783844,"MUKWONAGO, WI",SNM,1055,1055,100,97,11,0,N
LEAD BK,LUNA PARENT,819,893855,"KANSAS CITY, MO",SNM,1054,1054,100,97,1,0,N
CITIZENS B&TC,CITIZENS B&T HOLD,820,3174920,"GUNTERSVILLE, AL",SNM,1051,1051,100,97,9,0,N
HCN BK,HEMET BC,821,183668,"RIVERSIDE, CA",SNM,1045,1045,100,97,5,0,N
UNITED TX BK,UTB FHC,822,726953,"DALLAS, TX",SMB,1044,1044,100,97,2,0,N
R BK,R CORP FNCL,823,3821037,"ROUND ROCK, TX",SNM,1044,1044,100,97,9,0,N
1ST CAP BK,1ST CAP BC,824,3594797,"SALINAS, CA",SNM,1042,1042,100,97,5,0,N
FIRST NB&TC,FIRST INDEPENDENT BC,825,154154,"CHICKASHA, OK",NAT,1040,1040,100,97,11,0,N
PATRIOT BK NA,PATRIOT NAT BC,826,2236821,"STAMFORD, CT",NAT,1039,1039,100,97,8,0,N
COMMERCIAL B&TC,COMMERCIAL HC,827,467658,"PARIS, TN",SNM,1037,1037,100,97,8,0,N
KATAHDIN TC,KATAHDIN BSHRS CORP,828,327305,"PATTEN, ME",SNM,1037,1037,100,97,15,0,N
PARKSIDE FNCL B&TC,PARKSIDE FNCL,829,3688043,"CLAYTON, MO",SNM,1036,1036,100,97,0,0,N
EDMONTON ST BK,EDMONTON BSHRS,830,845247,"GLASGOW, KY",SNM,1035,1035,100,97,17,0,N
HELM BK USA,,831,1414819,"MIAMI, FL",SNM,1033,1033,100,97,0,0,N
RIVER BK,RIVER HC,832,279842,"STODDARD, WI",SNM,1031,1031,100,97,13,0,N
POINTBANK,PILOT POINT BC ESOP,833,844567,"PILOT POINT, TX",SMB,1029,1029,100,97,8,0,N
AUBURNBANK,AUBURN NBC,834,749635,"AUBURN, AL",SMB,1026,1026,100,97,7,0,N
EVANGELINE B&TC,EVANGELINE BSHRS,835,372538,"VILLE PLATTE, LA",SNM,1025,1025,100,97,9,0,N
CITIZENS NB,CITIZENS BSHRS,836,738013,"BLUFFTON, OH",NAT,1025,1025,100,97,10,0,N
DIME BK,DIMECO,837,56717,"HONESDALE, PA",SNM,1024,1024,100,97,8,0,N
ROYAL BKS OF MO,ROYAL BSHRS,838,501459,"SAINT LOUIS, MO",SNM,1024,1024,100,97,17,0,N
JACKSON COUNTY BK,BANCORP OF SOUTHERN IN,839,884442,"SEYMOUR, IN",SNM,1020,1020,100,97,12,0,N
SOMERSET SVG BK,SR BC,840,159971,"BOUND BROOK, NJ",SNM,1020,1020,100,97,14,0,N
FINANCIAL FED BK,FINANCIAL FEDCORP,841,590976,"MEMPHIS, TN",SMB,1018,1018,100,97,0,0,N
ANSTAFF BK,FIRST NATIONAL BANCORP,842,261940,"GREEN FOREST, AR",SMB,1016,1016,100,97,12,0,N
SUPERIOR NB,KEWEENAW FC,843,245557,"HANCOCK, MI",NAT,1015,1015,100,97,9,0,N
FIRST SOUTHERN BK,MIDWEST COMMUNITY BSHRS,844,382649,"MARION, IL",SNM,1014,1014,100,97,18,0,N
FIRST ST BK NE,FIRST ST HOLD CO,845,499453,"LINCOLN, NE",SMB,1011,1011,100,97,16,0,N
BANK FORWARD,BANK FORWARD ESOP & TR,846,812557,"FARGO, ND",SNM,1010,1010,100,97,11,0,N
DBA FIRST BK TX,FIRST BAIRD BSHRS,847,614368,"WEATHERFORD, TX",NAT,1008,1008,100,97,13,0,N
CITIZENS BK,CITIZENS BSHRS CORP,848,898627,"OLANTA, SC",SNM,1008,1008,100,97,23,0,N
INTERNATIONAL BK OF CHICAGO,IBC BC,849,2006024,"CHICAGO, IL",SNM,1007,1007,100,97,5,0,N
COMMUNITY BK OF THE BAY,BAY CMNTY BC,850,2483438,"OAKLAND, CA",SNM,1007,1007,100,97,3,0,N
GBANK,GBANK FNCL HOLDS,851,3636446,"LAS VEGAS, NV",SNM,1005,1005,100,97,1,0,N
CITIZENS BK,AMADOR BSHRS,852,1016857,"LAS CRUCES, NM",SNM,1005,1005,100,97,7,0,N
WEST MI CMNTY BK,NORTHSTAR FNCL GRP,853,715340,"HUDSONVILLE, MI",SMB,1001,1001,100,97,7,0,N
RESOURCE BK,RESOURCE BSHRS,854,2716088,"COVINGTON, LA",SNM,1001,1001,100,97,10,0,N
STUDIO BK,STUDIO FNCL HOLDS,855,5205819,"NASHVILLE, TN",SNM,1001,1001,100,97,1,0,N
PIONEER B&TC,BELLE FOURCHE BSHRS,856,65559,"BELLE FOURCHE, SD",SNM,999,999,100,97,5,0,N
CLEAR MNT BK,STATE BC,857,886624,"BRUCETON MILLS, WV",SMB,999,999,100,97,10,0,N
VISION BK,VISION BSHRS,858,241157,"ADA, OK",SMB,997,997,100,97,9,0,N
UNIVERSITY BK,UNIVERSITY BC,859,137652,"ANN ARBOR, MI",SNM,997,997,100,97,0,0,N
UNITED BK MI,UNITED BK FC,860,150044,"GRAND RAPIDS, MI",SNM,996,996,100,97,12,0,N
FIRST NB,PINNACLE BSHRS CORP,861,979629,"ALTAVISTA, VA",NAT,996,996,100,97,17,0,N
NORTH SIDE B&TC,,862,615217,"CINCINNATI, OH",SMB,996,996,100,97,8,0,N
ACCESS BK,3MV BC,863,3614837,"OMAHA, NE",SNM,996,996,100,97,7,0,N
CORNERSTONE NB&TC,CORNERSTONE BC,864,2929392,"PALATINE, IL",NAT,985,985,100,97,4,0,N
FARMERS BK FRANKFORT IN,FARMERS BC FRANKFORT IN,865,423449,"FRANKFORT, IN",SNM,985,985,100,97,10,0,N
TRUXTON TC,TRUXTON CORP,866,3290240,"NASHVILLE, TN",SMB,983,983,100,97,0,0,N
DBA GNBANK NA,GN BSHRS,867,928056,"GIRARD, KS",NAT,981,981,100,97,14,0,N
KIRKPATRICK BK,AMERICAN BC OF OK,868,67151,"EDMOND, OK",SNM,980,980,100,97,7,0,N
NEBRASKALAND BK,NEBRASKALAND FS,869,2667957,"NORTH PLATTE, NE",SMB,980,980,100,97,5,0,N
DEERWOOD BK,DEERWOOD BSHRS,870,314257,"WAITE PARK, MN",SNM,979,979,100,97,11,0,N
HONESDALE NB,HONAT BC,871,465618,"HONESDALE, PA",NAT,978,978,100,97,12,0,N
FIRST NB MI,FIRST NAT BC,872,3404467,"KALAMAZOO, MI",NAT,978,978,100,97,5,0,N
BANK OF LABOR,INTERNATIONAL BHOOD BOILERMKRS,873,246657,"LENEXA, KS",SNM,978,978,100,97,5,0,N
BANK OF WI DELLS,DELLS BSHRS,874,894348,"WISCONSIN DELLS, WI",SNM,978,978,100,97,2,0,N
NORTHSTAR BK,NORTHSTAR FNCL GRP,875,2958972,"BAD AXE, MI",SMB,977,977,100,97,9,0,N
BENNINGTON ST BK,BERCO,876,1016259,"SALINA, KS",SNM,977,977,100,97,8,0,N
TENNESSEE ST BK,TENNESSEE ST BSHRS,877,479839,"PIGEON FORGE, TN",SMB,976,976,100,97,16,0,N
HILLTOP NB,MIDLAND FC,878,1454,"CASPER, WY",NAT,972,972,100,97,5,0,N
CORNHUSKER BK,CORNHUSKER GROWTH CORP,879,544652,"LINCOLN, NE",SMB,971,971,100,97,9,0,N
PEOPLES BK,PEOPLES BC,880,998844,"ROCK VALLEY, IA",SNM,971,971,100,97,9,0,N
FIRST NAT BKRS BK,FIRST NAT BKR BSHRS,881,734538,"BATON ROUGE, LA",NAT,969,969,100,97,4,0,N
FIRST METRO BK,FIRST METRO BC,882,1222519,"MUSCLE SHOALS, AL",SNM,968,968,100,97,10,0,N
BANK OF THE JAMES,BANK OF THE JAMES FNCL GROUP,883,2787770,"LYNCHBURG, VA",SMB,968,968,100,97,19,0,N
TOLLESON PRIV BK,TOLLESON WEALTH MGMT,884,3166699,"DALLAS, TX",SNM,964,964,100,97,0,0,N
SAINT LOUIS BK,ST LOUIS BSHRS,885,3354599,"SAINT LOUIS, MO",SNM,963,963,100,97,1,0,N
PADUCAH B&TC,PADUCAH BSHRS,886,285740,"PADUCAH, KY",SMB,963,963,100,97,6,0,N
NANO BANC,NANO FNCL HOLDS,887,3635029,"IRVINE, CA",SMB,958,958,100,97,1,0,N
ADIRONDACK BK,ADIRONDACK BC,888,101671,"UTICA, NY",SMB,956,956,100,97,18,0,N
BORDER BK,BORDER BSHRS,889,977951,"FARGO, ND",SNM,953,953,100,97,10,0,N
FIRSTIER BK,FIRSTIER II BC,890,536554,"KIMBALL, NE",SNM,952,952,100,97,9,0,N
FIRST PALMETTO BK,FIRST PALMETTO FC,891,586072,"CAMDEN, SC",SNM,950,950,100,97,21,0,N
CAPITAL CMNTY BK,CAPITAL CMNTY BC,892,2068107,"PROVO, UT",SNM,949,949,100,97,5,0,N
HOMETOWN BK NA,HOMETOWN BSHRS,893,393953,"GALVESTON, TX",NAT,949,949,100,97,6,0,N
FIRST NB,BASTROP BSHRS,894,18050,"BASTROP, TX",NAT,947,947,100,97,5,0,N
STURGIS B&TC,STURGIS BC,895,366078,"STURGIS, MI",SNM,942,942,100,97,17,0,N
FARMERS NB OF DANVILLE,BOYLE BANCORP,896,785147,"DANVILLE, KY",NAT,940,940,100,97,11,0,N
BANK OF FAYETTE CTY,MOSCOW BSHRS,897,466754,"PIPERTON, TN",SMB,940,940,100,97,12,0,N
BANK OF THE ORIENT,ORIENT BC,898,777366,"SAN FRANCISCO, CA",SMB,938,938,100,97,5,1,N
CONVERSE CTY BK,CONVERSE CTY CAP CORP,899,72258,"DOUGLAS, WY",SNM,936,936,100,97,2,0,N
ROUND TOP ST BK,ROUND TOP BSHRS,900,665865,"ROUND TOP, TX",SNM,936,936,100,97,6,0,N
FIRST NB OF BEMIDJI,FIRST NB BEMIDJI ESOP & TR,901,363657,"BEMIDJI, MN",NAT,934,934,100,97,3,0,N
ALLIANCE BK CENT TX,ABCT HOLD,902,601658,"WOODWAY, TX",SNM,932,932,100,97,5,0,N
MID-MISSOURI BK,MID-MO BSHRS,903,950141,"SPRINGFIELD, MO",SNM,931,931,100,97,13,0,N
BANK OF COMMERCE,COMMERCE BC,904,99442,"GREENWOOD, MS",SNM,929,929,100,97,9,0,N
SECURITY FNCL BK,SECURITY FS CORP,905,450959,"DURAND, WI",SMB,925,925,100,97,7,0,N
BELMONT B&TC,BELMONT FNCL GRP,906,3391718,"CHICAGO, IL",SNM,924,924,100,97,4,0,N
MID AMER BK,FRIENDSHIP BSHRS,907,873259,"LINN, MO",SNM,921,921,100,97,9,0,N
AMERICAN BK,AMERICAN BK INC,908,2580243,"ALLENTOWN, PA",SMB,921,921,100,97,0,0,N
GRAND SVG BK,GRAND BC,909,732178,"GROVE, OK",SNM,920,920,100,97,12,0,N
AMERICAN BK OF FREEDOM,EVERGREEN BSHRS,910,568359,"WELLSVILLE, MO",SNM,919,919,100,97,9,0,N
CITIZENS BK,CITIZENS BC,911,98463,"CORVALLIS, OR",SNM,919,919,100,97,14,0,N
NEWFIRST NB,NEWFIRST FNCL GROUP,912,938859,"EL CAMPO, TX",NAT,919,919,100,97,8,0,N
FIRST NB OF WATERLOO,FIRST WATERLOO BSHRS,913,145545,"WATERLOO, IL",NAT,918,918,100,97,15,0,N
JONESTOWN B&TC OF JONESTOWN,JBT BC,914,653611,"JONESTOWN, PA",SNM,918,918,100,97,12,0,N
GENERATIONS BK,HARRELL BSHRS,915,329345,"ROGERS, AR",SNM,918,918,100,97,9,0,N
AMERICAN ST BK,STEELE BSHRS,916,262358,"ARP, TX",SMB,918,918,100,97,12,0,N
FIRST NB,MCGREGOR BSHRS,917,895055,"MC GREGOR, TX",NAT,918,918,100,97,5,0,N
ATLANTIC CMNTY BKR BK,ATLANTIC CMNTY BSHRS,918,959715,"CAMP HILL, PA",SMB,915,915,100,97,2,0,N
BNC NB,BNCCORP,919,2358769,"GLENDALE, AZ",NAT,914,914,100,97,10,0,N
SANIBEL CAPTIVA CMNTY BK,,920,3122994,"SANIBEL, FL",SNM,914,914,100,97,7,0,N
TRAILWEST BK,BITTERROOT HC,921,615954,"LOLO, MT",SNM,914,914,100,97,15,0,N
FARMERS & MRCHS BK,COUNTRY BSHRS,922,455552,"MILFORD, NE",SNM,911,911,100,97,11,0,N
WEST AL B&TC,WEST AL CAP CORP,923,501132,"REFORM, AL",SNM,911,911,100,97,15,0,N
PEOPLES ST BK,PEOPLES BC,924,262844,"PRAIRIE DU CHIEN, WI",SNM,910,910,100,97,18,0,N
BRANNEN BK,BRANNEN BK OF FL,925,760331,"INVERNESS, FL",SNM,909,909,100,97,11,0,N
LEDYARD NB,LEDYARD FNCL GRP,926,1863097,"NORWICH, VT",NAT,907,907,100,97,10,0,N
CIERA BK,FIRST GRAHAM BC,927,327855,"GRAHAM, TX",SMB,903,903,100,97,7,0,N
PORT WASHINGTON ST BK,PORT BSHRS,928,937740,"PORT WASHINGTON, WI",SNM,903,903,100,97,7,0,N
UNITED PRAIRIE BK,FARMERS ST CORP,929,712059,"MOUNTAIN LAKE, MN",SNM,900,900,100,97,9,0,N
OPTIMUMBANK,OPTIMUMBANK HOLD,930,2953418,"FORT LAUDERDALE, FL",SNM,899,899,100,97,1,0,N
CALVIN B TAYLOR BKG CO BERLI,CALVIN B TAYLOR BSHRS,931,39327,"BERLIN, MD",SNM,896,896,100,97,10,0,N
FARMERS & MRCH BK,F&M FC,932,348720,"GRANITE QUARRY, NC",SNM,895,895,100,97,11,0,N
HNB NB,R DEAN PHILLIPS BK TR,933,908553,"HANNIBAL, MO",NAT,895,895,100,97,14,0,N
CIBM BK,CIB MARINE BSHRS,934,340742,"CHAMPAIGN, IL",SNM,894,894,100,97,8,0,N
FIRST NORTHERN B&TC,PALM BC,935,186717,"PALMERTON, PA",SMB,893,893,100,97,10,0,N
PRIME MERIDIAN BK,PRIME MERIDIAN HC,936,3690701,"TALLAHASSEE, FL",SNM,893,893,100,97,3,0,N
EVERTRUST BK,IBT HC,937,2297998,"CITY OF INDUSTRY, CA",SNM,890,890,100,97,7,0,N
STIFEL TC NA,STIFEL FNCL CORP,938,2713920,"SAINT LOUIS, MO",NAT,889,889,100,97,0,0,N
BAYVANGUARD BK,BV FNCL,939,242976,"SPARROWS POINT, MD",SNM,888,888,100,97,14,0,N
LINDELL B&TC,FIRST IL BANCORP,940,185859,"SAINT LOUIS, MO",SMB,888,888,100,97,14,0,N
GREENFIELD BKG CO,GREENFIELD BSHRS,941,592644,"GREENFIELD, IN",SNM,886,886,100,97,6,0,N
FALCON NB,CENTRA VENTURES,942,3184228,"FOLEY, MN",NAT,885,885,100,97,5,0,N
FARMERS & MRCH BK,KUJAWA FAM HOLDS,943,574949,"BERLIN, WI",SMB,885,885,100,97,1,0,N
NBC OKLAHOMA,NBC CORP OF OKLAHOMA,944,39756,"OKLAHOMA CITY, OK",SNM,884,884,100,97,5,0,N
UNITED B&TC,UBT BSHRS,945,990352,"MARYSVILLE, KS",SMB,884,884,100,97,15,0,N
